,date,180001.IB,180005.IB,180019.IB,190003.IB,160023.IB,190002.IB,value
166,2020-09-02,-52.227054344546865,-20.982947609772737,5.149354840025138,10.12918646260906,4.93148136810324,-30.3767525905338,-83.37673187411598
167,2020-09-03,-52.20813184804545,-20.971184532725054,5.153412183124083,10.125917162414641,4.930037146032227,-30.376712477342263,-83.3466623665418
168,2020-09-04,-52.1995968773754,-20.95448820086783,5.1471869797530045,10.123396633850545,4.92698785785179,-30.38445574306209,-83.34096934984998
169,2020-09-07,-52.19308414285895,-20.954506607965875,5.146158086233827,10.12281233349607,4.926031666923305,-30.377205486293107,-83.32979415046474
170,2020-09-08,-52.21064732249541,-20.970915137713057,5.151680163974888,10.125431226367303,4.932286553191613,-30.387515927037118,-83.35968044371178
171,2020-09-09,-52.264035386743714,-21.013816146473555,5.166685686741694,10.13136474859353,4.944905813873321,-30.37888875668472,-83.41378404069346
172,2020-09-10,-52.33784810812303,-21.05360676989772,5.170202786016912,10.13868239475389,4.949975431627371,-30.3854250597928,-83.51801932541538
173,2020-09-11,-52.32122803957681,-21.02457616192175,5.1553228112802305,10.134833861977274,4.941185016746809,-30.395482749143568,-83.50994526063783
174,2020-09-14,-52.335243592796914,-21.02034375345525,5.1525644435705145,10.136569360788915,4.937027002763612,-30.396709962414135,-83.52613650154326
175,2020-09-15,-52.38901424201031,-21.06685155528495,5.1672991954419665,10.14088153556827,4.951894339992924,-30.408392371721927,-83.60418309801402
176,2020-09-16,-52.411182622537254,-21.072246586475742,5.1613115527806945,10.141441677715466,4.949898635204338,-30.407100369141094,-83.6378777124536
177,2020-09-17,-52.40083436538419,-21.063784396355548,5.158387834971039,10.143668491022932,4.945192370235237,-30.406362091026956,-83.6237321565375
178,2020-09-18,-52.44003328769809,-21.096556690959886,5.166630023841168,10.145169464101867,4.955987284815306,-30.41550138802387,-83.68430459392351
179,2020-09-21,-52.475564058469736,-21.127174258470237,5.17608363668249,10.149974863228161,4.963237110178793,-30.416867989519183,-83.73031069636971
180,2020-09-22,-52.47559211855078,-21.126395226929585,5.181775845160654,10.149395777265216,4.968120351609072,-30.425562862212075,-83.7282582336575
181,2020-09-23,-52.46784053760834,-21.12173198296376,5.179163477250778,10.147364801845987,4.966006616765834,-30.42778111054442,-83.7248187352539
